当地时间,平均气温,降水量,相对湿度,天气情况,平均风速
07.01.2022 14:00,5.3,0,47,霾 ,2
07.01.2022 11:00,1.2,0,72,薄雾 ,2
07.01.2022 08:00,-0.6,0,87,薄雾 ,3
07.01.2022 05:00,-0.3,0,85,薄雾 ,2
07.01.2022 02:00,0.1,0,87,薄雾 ,2
06.01.2022 23:00,1.3,0,81,薄雾 ,3
06.01.2022 20:00,3.2,0,65,霾 ,3
06.01.2022 17:00,4.3,0,52, ,2
06.01.2022 14:00,4.7,0,51,霾 ,3
06.01.2022 11:00,1.3,0,69,薄雾 ,3
06.01.2022 08:00,-0.2,0,66,霾 ,4
06.01.2022 05:00,0.4,0,59, ,3
06.01.2022 02:00,1.1,0,57, ,3
05.01.2022 23:00,1.7,0,53, ,2
05.01.2022 20:00,2.3,0,44, ,3
05.01.2022 17:00,3.4,0,51, ,2
05.01.2022 14:00,3.3,0,55, ,2
05.01.2022 11:00,2.9,0,57, ,2
05.01.2022 08:00,2,0,56, ,1
05.01.2022 05:00,1.8,0,63, ,1
05.01.2022 02:00,2.6,0,64, ,4
04.01.2022 23:00,2.9,0,54, ,3
04.01.2022 20:00,2.9,0,49, ,3
04.01.2022 17:00,3,0,58, ,4
04.01.2022 14:00,4.6,0,53, ,5
04.01.2022 11:00,2.6,0,66,霾 ,3
04.01.2022 08:00,-0.6,0,83,薄雾 ,2
04.01.2022 05:00,-0.2,0,75,薄雾 ,3
04.01.2022 02:00,0.6,0,67,霾 ,3
03.01.2022 23:00,2,0,55,霾 ,3
03.01.2022 20:00,4.2,0,52, ,3
03.01.2022 17:00,5.4,0,54, ,4
03.01.2022 14:00,6.2,0,53, ,3
03.01.2022 11:00,5.8,0,58, ,3
03.01.2022 08:00,3.5,0,69, ,2
03.01.2022 05:00,3.5,0,69, ,3
03.01.2022 02:00,2.6,0,57, ,2
02.01.2022 23:00,2,0,62, ,2
02.01.2022 20:00,1.3,0,42, ,0
02.01.2022 17:00,2.2,0,39, ,2
02.01.2022 14:00,3.1,0,37, ,4
02.01.2022 11:00,1.2,0,52, ,5
02.01.2022 08:00,-1,0,69, ,4
02.01.2022 05:00,0.1,0,68,霾 ,0
02.01.2022 02:00,1.4,0,60,霾 ,5
01.01.2022 23:00,3.7,0,68, ,3
01.01.2022 20:00,5.4,0,68, ,2
01.01.2022 17:00,5.7,0,64, ,3
01.01.2022 14:00,7.3,0,54, ,6
01.01.2022 11:00,6.9,0,54, ,5
01.01.2022 08:00,4.9,0,64, ,3
01.01.2022 05:00,4.7,0,64, ,3
01.01.2022 02:00,4.8,0,57, ,2
31.12.2021 23:00,5.2,0,48, ,3
31.12.2021 20:00,4.8,0,47, ,2
31.12.2021 17:00,3.9,0,48, ,2
31.12.2021 14:00,5.4,0,35, ,1
31.12.2021 11:00,2.5,0,37, ,2
31.12.2021 08:00,-0.5,0,53, ,1
31.12.2021 05:00,-0.1,0,57, ,1
31.12.2021 02:00,0.2,0,52, ,1
30.12.2021 23:00,1,0,48, ,2
30.12.2021 20:00,2.1,0,36, ,3
30.12.2021 17:00,4.1,0,35, ,5
30.12.2021 14:00,5.1,0,28, ,5
30.12.2021 11:00,3.8,0,39, ,3
30.12.2021 08:00,-0.1,0,47, ,1
30.12.2021 05:00,-0.9,0,49, ,2
30.12.2021 02:00,-0.9,0,61, ,2
29.12.2021 23:00,-0.8,0,61, ,2
29.12.2021 20:00,0.3,0,58, ,5
29.12.2021 17:00,2,0,53, ,7
29.12.2021 14:00,4.8,0,36, ,6
29.12.2021 11:00,2,0,49, ,5
29.12.2021 08:00,0.9,0,54, ,4
29.12.2021 05:00,1.5,0,46, ,3
29.12.2021 02:00,2.2,0,36, ,3
28.12.2021 23:00,2.8,0,36, ,3
28.12.2021 20:00,3.4,0,28, ,3
28.12.2021 17:00,3.9,0,43, ,4
28.12.2021 14:00,5.6,0,30, ,3
28.12.2021 11:00,3.9,0,26, ,3
28.12.2021 08:00,1.4,0,46, ,2
28.12.2021 05:00,0,0,43, ,1
28.12.2021 02:00,1.3,0,33, ,0
27.12.2021 23:00,1.9,0,32, ,2
27.12.2021 20:00,2.2,0,30, ,2
27.12.2021 17:00,3,0,25, ,2
27.12.2021 14:00,4.1,0,19, ,3
27.12.2021 11:00,1.4,0,23, ,1
27.12.2021 08:00,-3.3,0,38, ,2
27.12.2021 05:00,-3.9,0,36, ,4
27.12.2021 02:00,-4.2,0,48, ,3
26.12.2021 23:00,-4.2,0,41, ,4
26.12.2021 20:00,-4.3,0,38, ,4
26.12.2021 17:00,-4.1,0,28, ,7
26.12.2021 14:00,-3.9,0,27, ,8
26.12.2021 11:00,-5.5,0,33, ,8
26.12.2021 08:00,-7.6,0,47, ,5
26.12.2021 05:00,-8.1,0,53, ,7
26.12.2021 02:00,-7.7,0,60, ,4
25.12.2021 23:00,-7.6,0,67, ,8
25.12.2021 20:00,-7.2,0.7,66, ,5
25.12.2021 17:00,-6.6,0.9,68, ,7
25.12.2021 14:00,-6.2,0.2,77,间歇性雪，在观测时较弱 ,7
25.12.2021 11:00,-5.7,0.1,69,小雪 ,6
25.12.2021 08:00,-7.1,0.1,83,间歇性雪，在观测时较弱 ,6
25.12.2021 05:00,-7.2,0,63, ,0
25.12.2021 02:00,-7.3,0,69, ,5
24.12.2021 23:00,-7.2,0,65, ,7
24.12.2021 20:00,-6.5,0,58,云量发展情况没有进行观测或无法观测。 ,8
24.12.2021 17:00,-5.1,0,58,间歇性雪，在观测时较弱 ,8
24.12.2021 14:00,-4,0,57,小雪 ,10
24.12.2021 11:00,-4.1,0,69,间歇性雪，在观测时较弱 ,9
24.12.2021 08:00,-2.2,0,62, ,7
24.12.2021 05:00,-0.2,0,76, ,7
24.12.2021 02:00,2.8,0,81,薄雾 ,7
23.12.2021 23:00,5.7,0,76,薄雾 ,5
23.12.2021 20:00,7.2,0,77,薄雾 ,4
23.12.2021 17:00,8.2,0,75,薄雾 ,2
23.12.2021 14:00,7.6,0,76,薄雾 ,2
23.12.2021 11:00,5.9,0,85,薄雾 ,2
23.12.2021 08:00,3.2,0,96,薄雾 ,3
23.12.2021 05:00,3.1,0,95,薄雾 ,4
23.12.2021 02:00,3.7,0,91,薄雾 ,4
22.12.2021 23:00,6,0,81,薄雾 ,4
22.12.2021 20:00,9,0,75, ,2
22.12.2021 17:00,9.2,0,73, ,2
22.12.2021 14:00,10.9,0,61, ,3
22.12.2021 11:00,9.8,0,60, ,4
22.12.2021 08:00,8.1,0,70, ,3
22.12.2021 05:00,7.2,0,69, ,3
22.12.2021 02:00,6.9,0,71, ,3
21.12.2021 23:00,7.2,0,67, ,4
21.12.2021 20:00,7.7,0,64, ,5
21.12.2021 17:00,8.3,0,68, ,4
21.12.2021 14:00,11.5,0,37, ,2
21.12.2021 11:00,7.3,0,49,霾 ,2
21.12.2021 08:00,5,0,58,霾 ,3
21.12.2021 05:00,5.5,0,62,霾 ,3
21.12.2021 02:00,5.8,0,59,霾 ,3
20.12.2021 23:00,8.7,0,61,薄雾 ,1
20.12.2021 20:00,9.1,0,81,薄雾 ,1
20.12.2021 17:00,9.5,0,72,薄雾 ,2
20.12.2021 14:00,12,0,46, ,2
20.12.2021 11:00,10.9,0,40, ,3
20.12.2021 08:00,6.7,0,64, ,3
20.12.2021 05:00,7.4,0,49, ,2
20.12.2021 02:00,7.3,0,46, ,3
19.12.2021 23:00,7.8,0,45, ,3
19.12.2021 20:00,7.2,0,61, ,2
19.12.2021 17:00,7.5,0,52, ,3
19.12.2021 14:00,8.8,0,36, ,4
19.12.2021 11:00,7.4,0,28, ,4
19.12.2021 08:00,4,0,40, ,3
19.12.2021 05:00,1.7,0,42, ,0
19.12.2021 02:00,1.7,0,42, ,1
18.12.2021 23:00,2.6,0,41, ,3
18.12.2021 20:00,3.9,0,33, ,5
18.12.2021 17:00,4.6,0,25, ,5
18.12.2021 14:00,4.4,0,24, ,4
18.12.2021 11:00,2,0,21, ,6
18.12.2021 08:00,-2.3,0,31, ,2
18.12.2021 05:00,-3.8,0,35, ,3
18.12.2021 02:00,-3.7,0,43, ,1
17.12.2021 23:00,-3.9,0,43, ,5
17.12.2021 20:00,-3.5,0,42, ,7
17.12.2021 17:00,-2.6,0,43, ,9
17.12.2021 14:00,-1.7,0,41, ,11
17.12.2021 11:00,-1.5,0,43, ,12
17.12.2021 08:00,-0.3,0,40, ,9
17.12.2021 05:00,-0.2,0,66, ,4
17.12.2021 02:00,0.5,0,63, ,4
16.12.2021 23:00,2.6,0,63, ,5
16.12.2021 20:00,5.1,0,53, ,8
16.12.2021 17:00,7,0,43, ,8
16.12.2021 14:00,8.3,0,61,霾 ,7
16.12.2021 11:00,8.5,0,69,薄雾 ,5
16.12.2021 08:00,8.3,0,86,薄雾 ,3
16.12.2021 05:00,8.2,0,82,薄雾 ,2
16.12.2021 02:00,9.6,0,73,薄雾 ,1
15.12.2021 23:00,9,0,75,薄雾 ,1
15.12.2021 20:00,8.8,0,74,薄雾 ,1
15.12.2021 17:00,9.1,0,66,霾 ,2
15.12.2021 14:00,10.7,0,54,霾 ,2
15.12.2021 11:00,9.8,0,60,霾 ,1
15.12.2021 08:00,5.7,0,91,薄雾 ,2
15.12.2021 05:00,5.7,0,88,薄雾 ,2
15.12.2021 02:00,6.9,0,84,薄雾 ,2
14.12.2021 23:00,8.4,0,68,霾 ,4
14.12.2021 20:00,8.6,0,69,霾 ,2
14.12.2021 17:00,8.9,0,69,薄雾 ,3
14.12.2021 14:00,9.9,0,59,霾 ,5
14.12.2021 11:00,8.6,0,58, ,5
14.12.2021 08:00,6.6,0,55, ,3
14.12.2021 05:00,6.3,0,57, ,3
14.12.2021 02:00,5.2,0,57, ,3
13.12.2021 23:00,4.8,0,55, ,3
13.12.2021 20:00,3.7,0,50, ,3
13.12.2021 17:00,2.3,0,44, ,2
13.12.2021 14:00,4,0,39, ,1
13.12.2021 11:00,0.9,0,48, ,2
13.12.2021 08:00,-1.1,0,50, ,2
13.12.2021 05:00,-1.1,0,49, ,3
13.12.2021 02:00,-0.3,0,48, ,4
12.12.2021 23:00,0.4,0,51, ,4
12.12.2021 20:00,1.2,0,50, ,4
12.12.2021 17:00,3,0,52, ,6
12.12.2021 14:00,5.7,0,34, ,8
12.12.2021 11:00,5.9,0,42, ,7
12.12.2021 08:00,4.8,0,57, ,5
12.12.2021 05:00,5.9,0,73,薄雾 ,6
12.12.2021 02:00,7.5,0,68,霾 ,7
11.12.2021 23:00,7.7,0,78,薄雾 ,4
11.12.2021 20:00,7.7,0,65,霾 ,3
11.12.2021 17:00,8.1,0,57,间歇性雨，不冻，在观测时较弱 ,3
11.12.2021 14:00,7.6,0,68,霾 ,3
11.12.2021 11:00,5.8,0,89,薄雾 ,4
11.12.2021 08:00,4.8,0,96,薄雾 ,3
11.12.2021 05:00,4.3,0,94,薄雾 ,6
11.12.2021 02:00,5,0,89,薄雾 ,5
10.12.2021 23:00,6.2,0,79,薄雾 ,3
10.12.2021 20:00,7.6,0,67,霾 ,4
10.12.2021 17:00,8.9,0,65,霾 ,5
10.12.2021 14:00,8.9,0,67,霾 ,4
10.12.2021 11:00,5.5,0,95,雾或冰雾 ,4
10.12.2021 08:00,4.4,0,99,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,4
10.12.2021 05:00,5,0,99,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,3
10.12.2021 02:00,7.5,0,96,薄雾 ,3
09.12.2021 23:00,8.8,0,92,薄雾 ,1
09.12.2021 20:00,9.6,0,87,薄雾 ,2
09.12.2021 17:00,9.8,0,84,薄雾 ,2
09.12.2021 14:00,10.9,0,79, ,1
09.12.2021 11:00,10.7,0,79,薄雾 ,0
09.12.2021 08:00,10.7,0,72, ,2
09.12.2021 05:00,10,0,76, ,2
09.12.2021 02:00,10.4,0,67, ,3
08.12.2021 23:00,9.8,0,68, ,3
08.12.2021 20:00,9.1,0,70, ,2
08.12.2021 17:00,8.5,0,62, ,2
08.12.2021 14:00,10,0,48, ,2
08.12.2021 11:00,8.8,0,56, ,1
08.12.2021 08:00,3.9,0,83, ,2
08.12.2021 05:00,3.6,0,72, ,1
08.12.2021 02:00,4.7,0,66, ,2
07.12.2021 23:00,5.5,0,46, ,2
07.12.2021 20:00,7.3,0,47, ,3
07.12.2021 17:00,8.7,0,33, ,3
07.12.2021 14:00,9.6,0,29, ,6
07.12.2021 11:00,7.6,0,41, ,6
07.12.2021 08:00,4.5,0,61, ,6
07.12.2021 05:00,4.6,0,64, ,4
07.12.2021 02:00,4.9,0,77, ,5
06.12.2021 23:00,5.9,0,72, ,3
06.12.2021 20:00,7.6,0,72,薄雾 ,6
06.12.2021 17:00,10.3,0,47,霾 ,6
06.12.2021 14:00,11.9,0,48,霾 ,4
06.12.2021 11:00,11.7,0,55, ,2
06.12.2021 08:00,9.8,0,82, ,2
06.12.2021 05:00,9.7,0,80, ,2
06.12.2021 02:00,10.7,0,68, ,3
05.12.2021 23:00,11.1,0,57, ,3
05.12.2021 20:00,11.1,0,57, ,3
05.12.2021 17:00,11.1,0,55, ,3
05.12.2021 14:00,12.5,0,48, ,4
05.12.2021 11:00,12.1,0,50, ,4
05.12.2021 08:00,9.5,0,72,薄雾 ,2
05.12.2021 05:00,9.6,0,59, ,2
05.12.2021 02:00,10.7,0,53, ,3
04.12.2021 23:00,10.5,0,54, ,3
04.12.2021 20:00,9.9,0,55, ,3
04.12.2021 17:00,9.8,0,54, ,2
04.12.2021 14:00,12.6,0,30, ,3
04.12.2021 11:00,11,0,28, ,2
04.12.2021 08:00,6.8,0,55, ,1
04.12.2021 05:00,6.4,0,53, ,3
04.12.2021 02:00,6.9,0,52, ,3
03.12.2021 23:00,7.9,0,46, ,1
03.12.2021 20:00,8.7,0,39, ,2
03.12.2021 17:00,9.1,0,33, ,4
03.12.2021 14:00,9.2,0,35, ,2
03.12.2021 11:00,7.3,0,58, ,2
03.12.2021 08:00,4.3,0,63, ,2
03.12.2021 05:00,5.6,0,52, ,5
03.12.2021 02:00,7.5,0,39, ,4
02.12.2021 23:00,7.2,0,40, ,3
02.12.2021 20:00,8.4,0,32, ,3
02.12.2021 17:00,9,0,33, ,4
02.12.2021 14:00,10.3,0,27, ,4
02.12.2021 11:00,8,0,32, ,5
02.12.2021 08:00,4.9,0,40, ,2
02.12.2021 05:00,4.2,0,37, ,3
02.12.2021 02:00,4.2,0,40, ,2
01.12.2021 23:00,3.5,0,48, ,0
01.12.2021 20:00,4.2,0,40, ,2
01.12.2021 17:00,5.1,0,37, ,5
01.12.2021 14:00,6.4,0,35, ,6
01.12.2021 11:00,5.3,0,42, ,6
01.12.2021 08:00,3,0,50, ,6
01.12.2021 05:00,2.8,0,54, ,7
01.12.2021 02:00,3,0,49, ,5
30.11.2021 23:00,3,0,44, ,5
30.11.2021 20:00,3.1,0,46, ,9
30.11.2021 17:00,3.9,0,48, ,10
30.11.2021 14:00,4.9,0,47, ,12
30.11.2021 11:00,5.6,0.1,59, ,8
30.11.2021 08:00,4.6,2,84, ,10
30.11.2021 05:00,4.6,10,94,雨或毛毛雨夹雪较弱 ,9
30.11.2021 02:00,8,7,98,间歇性雨，不冻，在观测时较弱 ,6
29.11.2021 23:00,11.9,0,94, ,1
29.11.2021 20:00,12,0,92, ,2
29.11.2021 17:00,12.4,0,88, ,1
29.11.2021 14:00,13.6,0,82, ,2
29.11.2021 11:00,12.3,0,94,薄雾 ,1
29.11.2021 08:00,11.4,24,99,薄雾 ,1
29.11.2021 05:00,11.8,24,99,小雨（不冻） ,2
29.11.2021 02:00,12.5,0.2,94,间歇性雨，不冻，在观测时较弱 ,2
28.11.2021 23:00,13,0,80, ,1
28.11.2021 20:00,12.6,0,72, ,2
28.11.2021 17:00,12.6,0,65, ,3
28.11.2021 14:00,13.6,0,53, ,4
28.11.2021 11:00,12.9,0,56, ,4
28.11.2021 08:00,11.7,0,62, ,3
28.11.2021 05:00,11,0,62, ,3
28.11.2021 02:00,10.3,0,64, ,2
27.11.2021 23:00,10.2,0,63, ,3
27.11.2021 20:00,10.3,0,61, ,2
27.11.2021 17:00,10.4,0,64, ,2
27.11.2021 14:00,12.2,0,53, ,3
27.11.2021 11:00,11.5,0,56, ,4
27.11.2021 08:00,8.4,0,73, ,1
27.11.2021 05:00,5.9,0,92,薄雾 ,1
27.11.2021 02:00,6.6,0,85, ,1
26.11.2021 23:00,8.6,0,71,霾 ,1
26.11.2021 20:00,9.6,0,62,霾 ,1
26.11.2021 17:00,11.7,0,38, ,2
26.11.2021 14:00,13,0,39,霾 ,3
26.11.2021 11:00,9.2,0,59,霾 ,3
26.11.2021 08:00,7.5,0,81,薄雾 ,2
26.11.2021 05:00,7.5,0,80,薄雾 ,2
26.11.2021 02:00,9.4,0,60,霾 ,1
25.11.2021 23:00,9,0,59, ,1
25.11.2021 20:00,10,0,54, ,1
25.11.2021 17:00,11.8,0,30, ,1
25.11.2021 14:00,12.9,0,33,霾 ,3
25.11.2021 11:00,9.6,0,45,霾 ,3
25.11.2021 08:00,7.3,0,61,霾 ,4
25.11.2021 05:00,6.6,0,68,霾 ,2
25.11.2021 02:00,7.8,0,59,霾 ,3
24.11.2021 23:00,10.3,0,45, ,5
24.11.2021 20:00,11,0,41, ,2
24.11.2021 17:00,11.4,0,58, ,3
24.11.2021 14:00,13.8,0,43, ,2
24.11.2021 11:00,11.8,0,40, ,3
24.11.2021 08:00,7.6,0,40, ,2
24.11.2021 05:00,5.9,0,34, ,2
24.11.2021 02:00,6.2,0,33, ,3
23.11.2021 23:00,6.7,0,28, ,3
23.11.2021 20:00,7,0,27, ,2
23.11.2021 17:00,7.1,0,23, ,3
23.11.2021 14:00,7.7,0,17, ,4
23.11.2021 11:00,6,0,19, ,4
23.11.2021 08:00,2.7,0,32, ,5
23.11.2021 05:00,1.7,0,37, ,4
23.11.2021 02:00,1.5,0,38, ,6
22.11.2021 23:00,1.5,0,35, ,5
22.11.2021 20:00,1.6,0,37, ,7
22.11.2021 17:00,2.3,0,35, ,8
22.11.2021 14:00,3.4,0,35, ,7
22.11.2021 11:00,3,0,41, ,7
22.11.2021 08:00,1.9,0,41, ,7
22.11.2021 05:00,2.3,0,41, ,7
22.11.2021 02:00,4,0,45, ,7
21.11.2021 23:00,5.4,0,44, ,7
21.11.2021 20:00,7.2,0,58, ,9
21.11.2021 17:00,9.3,1,80, ,7
21.11.2021 14:00,9.7,1,91,小雨（不冻） ,7
21.11.2021 11:00,10.8,0,91,间歇性雨，不冻，在观测时较弱 ,6
21.11.2021 08:00,12.9,0.1,69, ,1
21.11.2021 05:00,12.4,0.1,68, ,1
21.11.2021 02:00,12.1,0,68,间歇性雨，不冻，在观测时较弱 ,1
20.11.2021 23:00,15.3,0,44,间歇性雨，不冻，在观测时较弱 ,4
20.11.2021 20:00,14.9,0,80,薄雾 ,3
20.11.2021 17:00,14.7,0,89,薄雾 ,4
20.11.2021 14:00,16.2,0,81,薄雾 ,3
20.11.2021 11:00,15.7,0,81,薄雾 ,3
20.11.2021 08:00,14.2,0,90,薄雾 ,3
20.11.2021 05:00,13.2,0,94,薄雾 ,3
20.11.2021 02:00,13.2,0,91,薄雾 ,3
19.11.2021 23:00,13.1,0,90,薄雾 ,3
19.11.2021 20:00,13.7,0,87,薄雾 ,3
19.11.2021 17:00,13.8,0,80,薄雾 ,4
19.11.2021 14:00,15.9,0,58,霾 ,3
19.11.2021 11:00,14.5,0,66,霾 ,2
19.11.2021 08:00,12.8,0,74,薄雾 ,3
19.11.2021 05:00,13.3,0,76,薄雾 ,1
19.11.2021 02:00,14.2,0,82,薄雾 ,2
18.11.2021 23:00,14.9,0,83,薄雾 ,3
18.11.2021 20:00,15.1,0,77,薄雾 ,3
18.11.2021 17:00,15.1,0,67,霾 ,4
18.11.2021 14:00,17,0,62,霾 ,3
18.11.2021 11:00,16.6,0,61,霾 ,3
18.11.2021 08:00,12.8,0,74,薄雾 ,2
18.11.2021 05:00,12.7,0,70,薄雾 ,3
18.11.2021 02:00,13.1,0,70,霾 ,3
17.11.2021 23:00,13.6,0,79,薄雾 ,3
17.11.2021 20:00,14.1,0,75,薄雾 ,4
17.11.2021 17:00,14.3,0,65, ,3
17.11.2021 14:00,15.4,0,71,薄雾 ,3
17.11.2021 11:00,15.5,0,67, ,4
17.11.2021 08:00,12.5,0,93,薄雾 ,1
17.11.2021 05:00,11.4,0,97,薄雾 ,1
17.11.2021 02:00,11.4,0,97,薄雾 ,1
16.11.2021 23:00,12,0,94,薄雾 ,1
16.11.2021 20:00,12.3,0,90,薄雾 ,0
16.11.2021 17:00,13.6,0,83, ,1
16.11.2021 14:00,13.9,0,73,薄雾 ,2
16.11.2021 11:00,10.5,0,86,薄雾 ,4
16.11.2021 08:00,9.6,0,96,薄雾 ,2
16.11.2021 05:00,10.8,0,80, ,1
16.11.2021 02:00,12.1,0,79, ,2
15.11.2021 23:00,13.3,0,75, ,2
15.11.2021 20:00,13.4,0,78,薄雾 ,2
15.11.2021 17:00,14.4,0,72,薄雾 ,2
15.11.2021 14:00,16.8,0,58, ,3
15.11.2021 11:00,15.9,0,60, ,4
15.11.2021 08:00,13.6,0,71,薄雾 ,3
15.11.2021 05:00,11.8,0,75,薄雾 ,1
15.11.2021 02:00,13.2,0,66,霾 ,2
14.11.2021 23:00,12.8,0,68,霾 ,2
14.11.2021 20:00,13.2,0,66,霾 ,2
14.11.2021 17:00,14.1,0,52, ,2
14.11.2021 14:00,16.9,0,26, ,2
14.11.2021 11:00,13.9,0,32, ,3
14.11.2021 08:00,9.8,0,55,霾 ,3
14.11.2021 05:00,9.2,0,67,霾 ,2
14.11.2021 02:00,10.6,0,57, ,3
13.11.2021 23:00,11.7,0,54, ,3
13.11.2021 20:00,13.2,0,62,霾 ,3
13.11.2021 17:00,13.8,0,63,霾 ,2
13.11.2021 14:00,15.8,0,40, ,3
13.11.2021 11:00,14.7,0,31, ,3
13.11.2021 08:00,11.3,0,51, ,1
13.11.2021 05:00,9.6,0,78, ,1
13.11.2021 02:00,10.1,0,43, ,1
12.11.2021 23:00,10.2,0,45, ,2
12.11.2021 20:00,9.5,0,36, ,2
12.11.2021 17:00,11.5,0,32, ,4
12.11.2021 14:00,12.6,0,27, ,6
12.11.2021 11:00,10.8,0,38, ,3
12.11.2021 08:00,7.7,0,48, ,4
12.11.2021 05:00,8.3,0,44, ,6
12.11.2021 02:00,7.4,0,42, ,3
11.11.2021 23:00,7.5,0,46, ,4
11.11.2021 20:00,7.9,0,45, ,6
11.11.2021 17:00,9.1,0,41, ,8
11.11.2021 14:00,11.1,0,36, ,9
11.11.2021 11:00,10.4,0,45, ,5
11.11.2021 08:00,7.8,0,59, ,5
11.11.2021 05:00,7.6,0,56, ,5
11.11.2021 02:00,8.9,0,50, ,4
10.11.2021 23:00,9.9,0,51, ,4
10.11.2021 20:00,9.8,0,46, ,4
10.11.2021 17:00,11.1,0,42, ,5
10.11.2021 14:00,12,0,37, ,6
10.11.2021 11:00,9.7,0,44, ,5
10.11.2021 08:00,6.4,0,55, ,6
10.11.2021 05:00,5.9,0,56, ,6
10.11.2021 02:00,6.8,0,49, ,6
09.11.2021 23:00,7.4,0,41, ,6
09.11.2021 20:00,7.6,0,42, ,7
09.11.2021 17:00,8,0,34, ,6
09.11.2021 14:00,8.6,0,33, ,8
09.11.2021 11:00,6.8,0,37, ,6
09.11.2021 08:00,4.4,0,48, ,6
09.11.2021 05:00,3.8,0,50, ,6
09.11.2021 02:00,4.4,0,43, ,6
08.11.2021 23:00,4.4,0,35, ,6
08.11.2021 20:00,4.3,0,38, ,8
08.11.2021 17:00,4.5,0,32, ,7
08.11.2021 14:00,4.9,0,36, ,8
08.11.2021 11:00,3,0,35, ,8
08.11.2021 08:00,1.1,0,54, ,6
08.11.2021 05:00,0,0,54, ,9
08.11.2021 02:00,0.2,0.7,77, ,11
07.11.2021 23:00,1.2,13,95,间歇性雪，在观测时较弱 ,8
07.11.2021 20:00,2.4,19,98,雨或毛毛雨夹雪较弱 ,11
07.11.2021 17:00,4.9,7,97,雨或毛毛雨夹雪较弱 ,9
07.11.2021 14:00,8.1,0,90,间歇性雨，不冻，在观测时较弱 ,9
07.11.2021 11:00,18.3,0,67, ,4
07.11.2021 08:00,17.4,0,75, ,5
07.11.2021 05:00,16.8,0,77, ,3
07.11.2021 02:00,17.1,0,79, ,3
06.11.2021 23:00,17.3,0,85, ,2
06.11.2021 20:00,17.8,0,85, ,4
06.11.2021 17:00,18.1,0,81, ,3
06.11.2021 14:00,20,0.7,67, ,4
06.11.2021 11:00,19.1,0.7,76, ,5
06.11.2021 08:00,17.3,0,79,间歇性雨，不冻，在观测时较弱 ,3
06.11.2021 05:00,16.8,0,82,间歇性雨，不冻，在观测时较弱 ,3
06.11.2021 02:00,17,0,76,间歇性雨，不冻，在观测时较弱 ,2
05.11.2021 23:00,17.1,0,66, ,3
05.11.2021 20:00,17.3,0,62, ,4
05.11.2021 17:00,17.5,0,64, ,4
05.11.2021 14:00,18.1,0,62, ,4
05.11.2021 11:00,18.8,0,72, ,4
05.11.2021 08:00,17.8,0,85,薄雾 ,3
05.11.2021 05:00,17.2,0,85, ,2
05.11.2021 02:00,17.4,0,75,薄雾 ,3
04.11.2021 23:00,16.8,0,85,薄雾 ,2
04.11.2021 20:00,16.5,0,75,薄雾 ,2
04.11.2021 17:00,17,0,85,薄雾 ,1
04.11.2021 14:00,18.7,0,75,薄雾 ,3
04.11.2021 11:00,18.9,0,59,霾 ,3
04.11.2021 08:00,15.8,0,87,薄雾 ,1
04.11.2021 05:00,14.7,0,87,薄雾 ,2
04.11.2021 02:00,15.1,0,84,薄雾 ,2
03.11.2021 23:00,15.6,0,84,薄雾 ,2
03.11.2021 20:00,16.1,0,81,薄雾 ,3
03.11.2021 17:00,16.4,0,71,霾 ,2
03.11.2021 14:00,18.1,0,54,霾 ,1
03.11.2021 11:00,15.8,0,59,霾 ,2
03.11.2021 08:00,14.3,0,75,薄雾 ,3
03.11.2021 05:00,14.8,0,76, ,2
03.11.2021 02:00,15.4,0,74, ,3
02.11.2021 23:00,15.1,0,67, ,3
02.11.2021 20:00,14.7,0,65, ,3
02.11.2021 17:00,14.5,0,59, ,2
02.11.2021 14:00,15.1,0,50, ,2
02.11.2021 11:00,14.6,0,52, ,2
02.11.2021 08:00,10.2,0,54, ,1
02.11.2021 05:00,9.3,0,62, ,2
02.11.2021 02:00,10,0,55, ,0
01.11.2021 23:00,10.5,0,58, ,0
01.11.2021 20:00,12.2,0,55, ,3
01.11.2021 17:00,14.8,0,44, ,4
01.11.2021 14:00,15.1,0,48, ,4
01.11.2021 11:00,12.8,0,55, ,5
01.11.2021 08:00,10.8,0,76, ,0
01.11.2021 05:00,10.2,0,83,薄雾 ,6
01.11.2021 02:00,11.2,0,79,薄雾 ,0
31.10.2021 23:00,12.6,0,78,薄雾 ,4
31.10.2021 20:00,15.1,0,72,云量发展情况没有进行观测或无法观测。 ,3
31.10.2021 17:00,17.2,0,49,间歇性雨，不冻，在观测时较弱 ,5
31.10.2021 14:00,18.2,0,66,霾 ,4
31.10.2021 11:00,17.6,0,66,霾 ,3
31.10.2021 08:00,15.6,0,77,薄雾 ,3
31.10.2021 05:00,16.6,0,76,薄雾 ,2
31.10.2021 02:00,16.9,0,80,薄雾 ,2
30.10.2021 23:00,16.8,0,88,薄雾 ,2
30.10.2021 20:00,17.2,0,82,薄雾 ,2
30.10.2021 17:00,17.7,0,72,薄雾 ,1
30.10.2021 14:00,19.2,0,56,霾 ,2
30.10.2021 11:00,19.5,0,50,霾 ,2
30.10.2021 08:00,16.2,0,74,薄雾 ,2
30.10.2021 05:00,16.1,0,74,薄雾 ,2
30.10.2021 02:00,16.6,0,68,薄雾 ,2
